datetime,t_amb,t_ref,t_sup_prim,t_ret_prim,t_sup_sec,t_ret_sec,delta_e
2021-12-21 07:00:00,1.8,48.7,85.2,41.9,49.4,42.3,225.0
2021-12-21 08:00:00,1.2,49.0,85.4,41.6,48.7,42.1,178.0
2021-12-21 09:00:00,1.0,49.2,85.4,41.8,49.1,42.2,178.0
2021-12-21 10:00:00,1.7,48.8,85.1,42.1,49.4,42.5,180.0
2021-12-21 11:00:00,0.9,49.2,84.2,42.0,48.8,42.5,177.0
2021-12-21 12:00:00,1.5,48.6,83.7,41.5,48.5,42.1,168.0
2021-12-21 13:00:00,1.2,48.8,83.7,41.7,48.7,42.1,173.0
2021-12-21 14:00:00,0.5,50.5,84.4,43.7,51.5,43.7,195.0
2021-12-21 15:00:00,1.1,49.9,85.0,42.5,49.2,42.9,177.0
2021-12-21 16:00:00,1.4,49.6,86.1,42.7,49.7,43.2,180.0
2021-12-21 17:00:00,0.4,50.6,86.2,42.5,50.0,42.9,176.0
2021-12-21 18:00:00,-0.7,51.8,87.7,43.5,51.6,43.8,194.0
2021-12-21 19:00:00,-0.7,51.9,88.0,44.4,52.0,44.6,203.0
2021-12-21 20:00:00,-1.5,52.6,89.2,44.5,52.1,44.7,197.0
2021-12-21 21:00:00,-1.4,52.4,89.0,44.7,52.2,44.9,201.0
2021-12-21 22:00:00,-0.3,51.4,89.1,43.9,51.2,44.3,187.0
2021-12-21 23:00:00,-1.9,46.0,88.6,38.9,44.9,39.7,130.0
2021-12-22 00:00:00,-2.8,46.0,89.7,39.9,46.2,40.7,156.0
2021-12-22 01:00:00,-1.8,46.0,82.3,38.1,33.8,33.2,0.0
2021-12-22 02:00:00,-2.3,46.0,74.7,35.6,31.8,29.9,0.0
2021-12-22 03:00:00,-3.6,46.0,68.0,33.6,27.5,25.7,0.0
2021-12-22 04:00:00,-4.1,46.0,62.5,31.8,25.9,24.2,0.0
2021-12-22 05:00:00,-3.7,46.0,28.5,27.5,28.1,26.6,0.0
2021-12-22 06:00:00,-3.9,55.0,78.0,37.7,47.0,38.0,193.0
2021-12-22 07:00:00,-4.1,55.2,84.1,43.4,52.0,43.6,212.0
2021-12-22 08:00:00,-4.0,55.0,89.0,45.7,54.8,45.6,249.0
2021-12-22 09:00:00,-2.6,53.7,88.0,46.9,54.8,46.7,239.0
2021-12-22 10:00:00,-1.3,52.3,85.5,45.0,52.4,45.0,203.0
2021-12-22 11:00:00,-1.0,52.1,85.2,45.1,52.4,45.2,210.0
2021-12-22 12:00:00,-0.5,51.6,85.2,44.3,51.9,44.3,195.0
2021-12-22 13:00:00,0.1,50.9,84.8,44.1,51.3,44.3,194.0
2021-12-22 14:00:00,0.1,50.9,84.3,43.6,51.0,43.8,187.0
2021-12-22 15:00:00,0.6,50.4,83.4,43.3,50.3,43.6,182.0
2021-12-22 16:00:00,0.3,50.7,84.5,43.2,50.5,43.5,186.0
2021-12-22 17:00:00,0.4,50.6,85.3,43.4,50.9,43.8,187.0
2021-12-22 18:00:00,-0.3,51.4,85.5,43.6,51.1,43.7,187.0
2021-12-22 19:00:00,-0.9,52.0,88.6,44.4,51.8,44.6,202.0
2021-12-22 20:00:00,-1.2,52.3,83.7,44.3,51.4,44.4,197.0
2021-12-22 21:00:00,-0.6,51.7,82.5,45.0,52.1,45.0,204.0
2021-12-22 22:00:00,-1.7,52.8,83.5,44.8,52.5,44.6,196.0
2021-12-22 23:00:00,-2.5,49.0,83.3,43.1,48.4,43.6,184.0
2021-12-23 00:00:00,-2.6,49.0,83.3,42.2,49.5,42.4,168.0
2021-12-23 01:00:00,-2.1,48.8,81.5,41.4,36.9,36.2,90.0
2021-12-23 02:00:00,-3.3,49.3,74.3,38.3,33.2,31.3,0.0
2021-12-23 03:00:00,-3.4,49.4,67.8,35.7,27.6,25.6,0.0
2021-12-23 04:00:00,-4.4,49.8,35.2,28.6,26.1,25.1,0.0
2021-12-23 05:00:00,-4.3,49.7,29.2,46.4,30.8,27.8,0.0
2021-12-23 06:00:00,-5.4,55.2,85.7,42.6,53.1,40.8,191.0
2021-12-23 07:00:00,-4.2,54.3,85.9,47.8,54.7,47.6,282.0
2021-12-23 08:00:00,-3.2,53.4,85.7,45.3,53.1,45.2,208.0
2021-12-23 09:00:00,-2.4,52.6,85.0,44.6,52.1,44.7,209.0
2021-12-23 10:00:00,-1.5,60.0,84.8,44.5,53.7,44.7,206.0
2021-12-23 11:00:00,-0.5,53.3,83.8,46.8,52.6,47.0,251.0
2021-12-23 12:00:00,0.3,52.4,82.8,45.1,52.5,45.0,193.0
2021-12-23 13:00:00,1.1,51.7,82.7,44.6,51.7,44.7,197.0
2021-12-23 14:00:00,1.8,51.1,83.6,44.3,51.5,44.4,193.0
2021-12-23 15:00:00,2.3,50.6,82.5,43.9,51.0,44.1,186.0
2021-12-23 16:00:00,1.9,50.9,83.8,43.3,50.2,43.6,184.0
2021-12-23 17:00:00,2.5,50.3,83.7,43.7,50.8,43.9,189.0
2021-12-23 18:00:00,2.5,50.3,83.6,43.4,50.5,43.7,182.0
2021-12-23 19:00:00,2.0,50.7,83.6,43.4,50.6,43.7,182.0
2021-12-23 20:00:00,2.8,50.0,83.3,43.0,49.9,43.3,180.0
2021-12-23 21:00:00,3.1,49.8,83.3,42.6,49.6,43.0,174.0
2021-12-23 22:00:00,3.0,49.8,81.1,42.4,43.6,42.8,167.0
2021-12-23 23:00:00,2.3,50.5,75.4,40.1,34.9,34.2,0.0
2021-12-24 00:00:00,1.9,50.8,69.1,37.4,30.7,28.5,0.0
2021-12-24 01:00:00,1.9,50.9,63.6,35.1,27.0,25.4,0.0
2021-12-24 02:00:00,2.3,50.6,58.8,33.2,26.0,24.4,0.0
2021-12-24 03:00:00,1.5,51.3,54.6,31.5,25.2,23.5,0.0
2021-12-24 04:00:00,1.6,51.2,51.1,30.1,24.2,22.7,0.0
2021-12-24 05:00:00,1.3,48.0,75.3,30.9,42.1,29.4,86.0
2021-12-24 06:00:00,1.0,48.2,88.2,41.6,48.6,42.1,244.0
2021-12-24 07:00:00,0.9,48.2,86.5,41.0,48.2,41.6,171.0
2021-12-24 08:00:00,2.3,47.8,85.7,40.8,47.7,41.4,171.0
2021-12-24 09:00:00,2.9,47.6,85.3,40.8,47.8,41.4,166.0
2021-12-24 10:00:00,4.2,47.2,83.2,40.7,47.4,41.2,162.0
2021-12-24 11:00:00,5.2,46.9,80.1,40.2,46.7,40.8,156.0
2021-12-24 12:00:00,6.3,43.4,77.9,39.2,43.7,40.0,137.0
2021-12-24 13:00:00,7.5,42.8,75.5,36.9,42.2,37.8,105.0
2021-12-24 14:00:00,8.1,42.9,74.25,36.95,42.55,37.85,114.5
2021-12-24 15:00:00,8.7,43.0,73.0,37.0,42.9,37.9,114.5
2021-12-24 16:00:00,7.7,43.5,74.5,37.7,43.5,38.6,127.0
2021-12-24 17:00:00,7.1,43.8,78.6,38.6,44.6,39.4,136.0
2021-12-24 18:00:00,6.5,47.0,78.6,39.4,46.7,39.9,140.0
2021-12-24 19:00:00,6.8,46.8,79.4,40.8,47.0,41.3,163.0
2021-12-24 20:00:00,6.4,48.8,78.3,41.0,48.1,41.2,151.0
2021-12-24 21:00:00,7.3,48.4,78.4,42.2,48.8,42.6,173.0
2021-12-24 22:00:00,7.4,48.4,77.7,41.5,42.5,41.7,143.0
2021-12-24 23:00:00,7.2,48.5,70.3,39.4,35.0,34.1,0.0
2021-12-25 00:00:00,6.9,48.6,66.0,37.5,30.2,28.1,0.0
2021-12-25 01:00:00,6.6,48.7,61.4,35.3,27.6,26.2,0.0
2021-12-25 02:00:00,6.9,48.6,57.2,33.5,26.8,25.3,0.0
2021-12-25 03:00:00,8.2,48.0,53.4,31.9,26.1,24.7,0.0
2021-12-25 04:00:00,8.3,48.0,50.2,30.7,25.7,24.1,0.0
2021-12-25 05:00:00,8.3,48.0,47.4,29.5,25.4,23.7,0.0
2021-12-25 06:00:00,8.4,47.9,74.4,30.0,40.0,27.4,56.0
2021-12-25 07:00:00,8.6,47.8,75.1,41.9,48.1,42.1,248.0
2021-12-25 08:00:00,8.6,47.9,74.8,40.9,47.1,41.3,155.0
2021-12-25 09:00:00,8.0,48.1,74.9,41.6,48.0,41.9,165.0
2021-12-25 10:00:00,9.1,47.7,74.7,42.0,48.0,42.2,165.0
2021-12-25 11:00:00,10.0,47.2,72.0,40.8,46.6,41.2,145.0
2021-12-25 12:00:00,11.3,44.0,70.6,38.2,43.2,38.9,116.0
2021-12-25 13:00:00,11.6,44.0,66.4,38.0,38.9,38.2,105.0
2021-12-25 14:00:00,11.6,44.0,35.3,36.8,34.7,31.8,0.0
2021-12-25 15:00:00,11.4,44.0,72.0,39.0,44.4,39.7,185.0
2021-12-25 16:00:00,10.9,44.0,70.9,37.9,43.4,38.6,116.0
2021-12-25 17:00:00,10.6,46.1,73.6,40.7,46.7,41.1,159.0
2021-12-25 18:00:00,10.6,46.1,74.5,40.5,46.6,41.0,144.0
2021-12-25 19:00:00,10.1,46.3,74.2,40.3,46.1,40.9,140.0
2021-12-25 20:00:00,9.8,46.4,74.7,40.2,46.3,40.8,138.0
2021-12-25 21:00:00,10.3,46.2,73.9,40.3,46.3,40.9,139.0
2021-12-25 22:00:00,10.4,46.1,72.8,39.9,40.8,40.2,122.0
2021-12-25 23:00:00,10.0,46.3,62.0,37.5,35.9,33.5,0.0
2021-12-26 00:00:00,9.2,46.6,57.9,34.8,30.3,28.4,0.0
2021-12-26 01:00:00,9.8,46.3,54.4,33.1,28.4,26.8,0.0
2021-12-26 02:00:00,9.5,46.5,52.0,31.8,29.4,25.6,0.0
2021-12-26 03:00:00,8.3,46.9,48.5,30.6,26.4,25.0,0.0
2021-12-26 04:00:00,8.9,46.7,46.0,29.5,26.0,24.5,0.0
2021-12-26 05:00:00,8.1,46.9,43.8,28.6,25.6,24.1,0.0
2021-12-26 06:00:00,7.8,45.6,78.4,32.4,43.6,29.9,84.0
2021-12-26 07:00:00,8.2,45.6,77.7,39.7,45.6,40.4,202.0
2021-12-26 08:00:00,8.7,45.5,76.3,39.1,45.2,39.7,135.0
2021-12-26 09:00:00,9.2,45.5,77.4,39.6,45.9,40.2,141.0
2021-12-26 10:00:00,9.6,45.4,75.1,39.4,45.3,40.1,136.0
2021-12-26 11:00:00,10.4,45.4,72.3,39.1,44.8,39.7,128.0
2021-12-26 12:00:00,10.7,45.3,71.9,39.3,45.1,40.0,131.0
2021-12-26 13:00:00,11.3,45.2,70.2,39.4,45.0,40.0,130.0
2021-12-26 14:00:00,11.5,43.1,69.8,37.3,42.4,38.1,103.0
2021-12-26 15:00:00,11.9,42.9,70.2,37.7,43.3,38.5,112.0
2021-12-26 16:00:00,12.1,42.8,71.1,37.9,43.3,38.7,115.0
2021-12-26 17:00:00,10.3,43.6,71.4,38.1,43.4,38.9,114.0
2021-12-26 18:00:00,11.0,43.3,73.7,38.4,43.9,39.1,119.0
2021-12-26 19:00:00,10.6,44.1,71.9,38.3,43.7,39.1,112.0
2021-12-26 20:00:00,10.6,44.1,71.6,38.2,43.5,38.9,115.0
2021-12-26 21:00:00,9.9,44.3,73.9,38.4,44.0,39.2,117.0
2021-12-26 22:00:00,9.9,44.3,74.8,39.1,40.5,39.8,117.0
2021-12-26 23:00:00,9.5,44.5,63.6,37.4,34.5,33.6,0.0
2021-12-27 00:00:00,9.1,44.6,59.9,35.5,31.2,29.5,0.0
2021-12-27 01:00:00,9.1,44.6,56.3,33.9,29.0,27.4,0.0
2021-12-27 02:00:00,9.4,44.5,53.1,32.5,27.8,26.3,0.0
2021-12-27 03:00:00,9.7,44.4,50.2,31.2,27.1,25.6,0.0
2021-12-27 04:00:00,9.7,44.4,47.5,30.1,26.6,25.1,0.0
2021-12-27 05:00:00,9.7,44.4,35.8,37.6,33.4,25.8,0.0
2021-12-27 06:00:00,9.7,47.9,81.3,40.6,50.5,39.0,167.0
2021-12-27 07:00:00,9.4,48.0,81.5,41.5,47.7,42.0,169.0
2021-12-27 08:00:00,8.6,48.4,74.6,41.5,47.5,42.0,152.0
2021-12-27 09:00:00,8.9,48.2,74.2,41.8,48.1,42.2,153.0
2021-12-27 10:00:00,8.6,48.4,81.9,42.2,49.1,42.6,161.0
2021-12-27 11:00:00,8.0,48.6,82.7,42.0,48.5,42.5,158.0
2021-12-27 12:00:00,8.6,48.4,81.8,41.6,48.0,42.2,151.0
2021-12-27 13:00:00,9.3,48.0,81.3,41.7,48.2,42.3,154.0
2021-12-27 14:00:00,9.8,43.6,81.6,40.3,43.9,40.8,130.0
2021-12-27 15:00:00,9.2,45.8,80.1,38.0,44.9,38.9,102.0
2021-12-27 16:00:00,7.7,47.5,82.6,41.0,47.5,41.6,160.0
2021-12-27 17:00:00,6.5,49.0,84.2,42.0,49.2,42.5,159.0
2021-12-27 18:00:00,5.3,50.5,85.2,43.0,49.9,43.4,169.0
2021-12-27 19:00:00,5.7,46.4,85.1,43.1,47.7,43.8,169.0
2021-12-27 20:00:00,6.0,46.2,84.6,40.4,46.7,41.1,122.0
2021-12-27 21:00:00,5.6,46.5,85.5,40.7,47.1,41.4,144.0
2021-12-27 22:00:00,6.1,46.1,85.0,40.2,41.7,40.9,129.0
2021-12-27 23:00:00,6.3,45.9,78.4,38.3,34.8,34.1,0.0
2021-12-28 00:00:00,6.4,45.9,71.8,36.3,31.5,29.7,0.0
2021-12-28 01:00:00,6.2,46.0,65.9,34.4,28.6,27.2,0.0
2021-12-28 02:00:00,6.5,45.8,60.8,32.9,27.9,26.2,0.0
2021-12-28 03:00:00,6.2,46.0,56.6,31.5,26.6,25.2,0.0
2021-12-28 04:00:00,6.3,45.9,52.9,30.3,26.0,24.5,0.0
2021-12-28 05:00:00,6.1,46.1,49.5,29.2,25.4,24.1,0.0
2021-12-28 06:00:00,6.1,47.9,78.9,31.5,43.3,29.6,71.0
2021-12-28 07:00:00,6.2,47.8,83.2,41.5,47.7,42.1,232.0
2021-12-28 08:00:00,5.4,48.7,80.7,41.3,48.4,41.8,155.0
2021-12-28 09:00:00,5.9,48.2,80.4,41.8,48.2,42.3,163.0
2021-12-28 10:00:00,6.6,47.4,80.2,41.5,47.8,42.1,155.0
2021-12-28 11:00:00,6.9,47.1,78.7,41.2,47.5,41.8,149.0
2021-12-28 12:00:00,6.8,46.4,80.2,40.6,46.7,41.3,143.0
2021-12-28 13:00:00,6.9,46.3,80.0,40.6,46.9,41.2,143.0
2021-12-28 14:00:00,6.7,46.4,79.7,40.4,46.5,41.0,137.0
2021-12-28 15:00:00,7.0,46.2,77.5,39.8,45.7,40.5,135.0
2021-12-28 16:00:00,6.5,46.6,77.8,40.1,46.0,40.7,136.0
2021-12-28 17:00:00,6.6,48.2,78.0,41.1,48.3,41.5,148.0
2021-12-28 18:00:00,6.7,48.1,79.0,42.1,48.5,42.6,163.0
2021-12-28 19:00:00,6.7,48.1,78.3,41.9,48.1,42.3,151.0
2021-12-28 20:00:00,6.5,48.3,78.9,41.8,48.2,42.3,154.0
2021-12-28 21:00:00,6.4,48.4,78.6,42.5,49.4,42.8,157.0
2021-12-28 22:00:00,6.4,48.3,76.7,42.1,43.2,42.5,146.0
2021-12-28 23:00:00,5.9,49.0,65.3,39.2,36.9,34.7,0.0
2021-12-29 00:00:00,5.2,49.7,60.6,35.9,31.9,29.5,0.0
2021-12-29 01:00:00,5.1,49.8,56.5,33.8,28.6,26.9,0.0
2021-12-29 02:00:00,5.1,49.8,52.8,32.1,27.5,25.9,0.0
2021-12-29 03:00:00,5.0,50.0,49.5,30.6,26.8,25.2,0.0
2021-12-29 04:00:00,4.2,50.4,46.7,29.4,25.8,24.4,0.0
2021-12-29 05:00:00,4.9,47.0,76.1,33.6,44.3,31.3,99.0
2021-12-29 06:00:00,5.0,47.0,75.3,41.1,47.1,41.6,205.0
2021-12-29 07:00:00,5.3,46.7,86.6,40.8,47.3,41.6,155.0
2021-12-29 08:00:00,5.3,46.6,82.6,40.0,46.2,40.6,140.0
2021-12-29 09:00:00,5.2,46.8,82.5,40.1,46.6,40.7,145.0
2021-12-29 10:00:00,5.7,46.4,82.1,40.3,46.7,41.0,147.0
2021-12-29 11:00:00,5.8,46.3,80.4,40.2,46.4,40.8,141.0
2021-12-29 12:00:00,6.5,45.9,79.1,40.2,46.3,40.8,141.0
2021-12-29 13:00:00,6.1,46.1,77.6,39.9,45.8,40.6,136.0
2021-12-29 14:00:00,6.4,45.9,78.4,39.9,45.9,40.6,136.0
2021-12-29 15:00:00,6.9,45.5,77.9,39.6,45.6,40.3,130.0
2021-12-29 16:00:00,7.1,45.3,76.8,39.5,45.3,40.1,134.0
2021-12-29 17:00:00,6.8,46.4,76.9,39.7,46.0,40.4,134.0
2021-12-29 18:00:00,6.8,46.4,78.1,40.5,46.8,41.1,145.0
2021-12-29 19:00:00,6.4,46.8,77.2,40.6,46.5,41.1,143.0
2021-12-29 20:00:00,6.5,46.6,76.9,40.3,46.4,40.9,135.0
2021-12-29 21:00:00,6.6,46.5,77.6,40.4,46.6,41.0,143.0
2021-12-29 22:00:00,6.7,46.4,75.5,40.4,41.6,41.0,134.0
2021-12-29 23:00:00,6.5,46.7,70.3,38.5,34.7,33.9,0.0
2021-12-30 00:00:00,6.3,46.8,65.0,36.3,31.5,29.4,0.0
2021-12-30 01:00:00,6.5,46.6,60.1,34.3,28.5,26.9,0.0
2021-12-30 02:00:00,6.5,46.6,55.9,32.7,27.6,26.0,0.0
2021-12-30 03:00:00,6.8,46.4,52.4,31.3,26.8,25.3,0.0
2021-12-30 04:00:00,6.9,46.3,49.1,30.1,26.1,24.7,0.0
2021-12-30 05:00:00,6.7,46.4,31.2,32.8,31.5,24.0,0.0
2021-12-30 06:00:00,6.8,46.4,35.8,25.5,29.3,25.8,0.0
2021-12-30 07:00:00,6.4,46.8,80.9,41.1,47.2,41.6,252.0
2021-12-30 08:00:00,5.8,47.2,80.5,40.2,46.6,40.8,143.0
2021-12-30 09:00:00,6.0,47.1,80.4,40.3,46.7,41.0,151.0
2021-12-30 10:00:00,5.9,47.2,80.0,40.6,47.0,41.2,150.0
2021-12-30 11:00:00,6.3,46.8,79.7,41.1,47.6,41.6,157.0
2021-12-30 12:00:00,6.3,46.8,79.6,40.5,46.7,41.1,144.0
2021-12-30 13:00:00,5.6,47.4,78.8,40.6,47.3,41.1,147.0
2021-12-30 14:00:00,6.6,45.7,76.5,39.3,45.3,40.1,127.0
2021-12-30 15:00:00,5.9,46.2,76.6,39.7,45.8,40.3,139.0
2021-12-30 16:00:00,6.6,45.7,77.8,40.2,46.3,40.8,146.0
2021-12-30 17:00:00,5.7,46.4,77.8,39.9,45.9,40.5,140.0
2021-12-30 18:00:00,6.3,45.9,78.7,40.2,46.5,40.7,144.0
2021-12-30 19:00:00,7.0,45.5,78.1,40.1,46.1,40.7,140.0
2021-12-30 20:00:00,6.9,45.5,77.1,39.6,45.4,40.2,133.0
2021-12-30 21:00:00,7.0,45.6,76.2,39.2,45.1,39.9,129.0
2021-12-30 22:00:00,6.8,46.4,77.8,39.6,41.4,40.2,133.0
2021-12-30 23:00:00,4.9,48.0,72.2,37.8,34.3,33.5,0.0
2021-12-31 00:00:00,4.6,48.2,66.4,35.6,31.1,29.2,0.0
2021-12-31 01:00:00,3.7,48.9,61.2,33.7,28.1,26.9,0.0
2021-12-31 02:00:00,4.8,48.1,56.8,32.1,27.3,25.8,0.0
2021-12-31 03:00:00,4.1,48.6,52.9,30.7,26.1,24.4,0.0
2021-12-31 04:00:00,4.1,48.6,49.6,29.5,25.0,23.5,0.0
2021-12-31 05:00:00,3.1,49.2,46.6,28.4,24.5,23.0,0.0
2021-12-31 06:00:00,4.0,48.7,68.6,32.2,41.7,30.4,94.0
2021-12-31 07:00:00,3.3,49.1,74.0,43.2,50.7,42.1,234.0
2021-12-31 08:00:00,3.8,48.8,83.9,42.2,49.3,42.6,182.0
2021-12-31 09:00:00,4.9,48.0,83.3,42.0,48.6,42.4,172.0
2021-12-31 10:00:00,5.3,44.8,80.1,39.5,44.0,40.2,136.0
2021-12-31 11:00:00,5.7,44.6,80.1,39.1,45.1,39.9,135.0
2021-12-31 12:00:00,6.5,44.1,79.2,38.6,44.6,39.4,130.0
2021-12-31 13:00:00,6.8,44.0,78.4,38.3,44.2,39.1,128.0
2021-12-31 14:00:00,7.5,45.0,77.9,39.7,45.8,40.4,145.0
2021-12-31 15:00:00,8.0,44.6,76.3,38.8,44.6,39.6,127.0
2021-12-31 16:00:00,7.7,44.9,73.9,38.7,44.5,39.5,126.0
2021-12-31 17:00:00,7.1,45.3,75.1,38.9,45.0,39.7,132.0
2021-12-31 18:00:00,6.5,45.8,77.5,39.6,45.9,40.2,142.0
2021-12-31 19:00:00,5.9,46.2,76.8,39.9,45.9,40.5,140.0
2021-12-31 20:00:00,5.9,46.3,78.3,39.9,46.3,40.4,141.0
2021-12-31 21:00:00,5.2,46.8,80.1,40.2,46.8,40.8,146.0
2021-12-31 22:00:00,5.5,46.5,80.2,40.5,46.7,41.1,148.0
2021-12-31 23:00:00,4.3,48.5,81.0,41.9,48.8,42.4,166.0
2022-01-01 00:00:00,3.6,48.9,81.4,42.4,49.3,42.7,169.0
2022-01-01 01:00:00,4.5,48.3,72.4,41.6,36.9,36.3,80.0
2022-01-01 02:00:00,4.5,48.2,67.3,38.9,34.6,32.8,0.0
2022-01-01 03:00:00,4.5,48.3,64.2,36.4,28.9,26.8,0.0
2022-01-01 04:00:00,4.7,48.2,59.9,34.2,27.0,25.7,0.0
2022-01-01 05:00:00,4.5,48.3,55.7,32.3,26.6,25.0,0.0
2022-01-01 06:00:00,4.4,48.4,52.1,30.7,26.1,24.6,0.0
2022-01-01 07:00:00,3.5,49.0,78.7,41.5,50.1,40.7,221.0
2022-01-01 08:00:00,4.2,48.5,77.4,41.8,48.2,42.2,176.0
2022-01-01 09:00:00,5.0,48.0,77.0,41.3,47.8,41.6,158.0
2022-01-01 10:00:00,4.7,48.2,75.7,41.3,47.9,41.6,158.0
2022-01-01 11:00:00,5.2,47.7,74.9,41.4,47.7,41.7,161.0
2022-01-01 12:00:00,6.1,47.0,75.1,41.3,47.5,41.7,158.0
2022-01-01 13:00:00,6.0,47.1,74.8,41.0,47.2,41.4,152.0
2022-01-01 14:00:00,6.5,46.6,73.4,40.5,46.5,41.0,147.0
2022-01-01 15:00:00,6.8,46.4,73.2,40.6,46.7,41.1,148.0
2022-01-01 16:00:00,7.0,46.3,72.7,40.7,46.9,41.2,146.0
2022-01-01 17:00:00,7.1,46.2,72.3,40.2,45.9,40.6,139.0
2022-01-01 18:00:00,7.3,45.9,73.3,40.1,46.1,40.6,135.0
2022-01-01 19:00:00,7.5,45.7,72.2,40.0,45.8,40.6,141.0
2022-01-01 20:00:00,7.7,45.6,72.7,39.8,45.8,40.5,135.0
2022-01-01 21:00:00,7.7,45.6,70.8,39.8,45.5,40.3,134.0
2022-01-01 22:00:00,8.3,45.0,71.6,39.7,45.4,40.2,132.0
2022-01-01 23:00:00,8.3,44.4,72.6,38.8,44.3,39.5,120.0
2022-01-02 00:00:00,8.2,44.5,72.8,38.4,43.9,39.2,118.0
2022-01-02 01:00:00,8.2,44.5,72.1,38.4,44.0,39.1,120.0
2022-01-02 02:00:00,8.6,44.2,63.8,37.2,35.1,33.0,0.0
2022-01-02 03:00:00,8.6,44.2,59.8,35.4,32.7,30.8,0.0
2022-01-02 04:00:00,8.5,44.2,56.3,33.7,29.0,27.2,0.0
2022-01-02 05:00:00,8.6,44.2,53.0,32.2,27.5,26.0,0.0
2022-01-02 06:00:00,8.2,44.4,76.9,38.0,45.8,38.0,154.0
2022-01-02 07:00:00,8.6,44.2,75.4,38.2,43.7,39.1,130.0
2022-01-02 08:00:00,8.5,44.2,75.5,38.2,43.9,38.9,122.0
2022-01-02 09:00:00,8.5,44.2,75.1,38.4,44.2,39.2,125.0
2022-01-02 10:00:00,9.4,44.9,75.6,38.6,44.4,39.4,126.0
2022-01-02 11:00:00,10.0,44.5,72.1,38.6,44.1,39.4,121.0
2022-01-02 12:00:00,12.4,41.0,69.6,37.3,41.0,38.1,104.0
2022-01-02 13:00:00,12.9,40.7,68.3,35.5,40.6,36.4,83.0
2022-01-02 14:00:00,13.2,40.5,68.2,36.2,41.0,37.1,101.0
2022-01-02 15:00:00,13.3,40.4,68.6,35.9,40.6,36.8,92.0
2022-01-02 16:00:00,13.2,40.5,70.0,35.8,40.7,36.7,96.0
2022-01-02 17:00:00,12.6,49.0,71.8,36.6,44.3,37.1,101.0
2022-01-02 18:00:00,12.2,49.6,77.7,43.2,49.7,43.5,208.0
2022-01-02 19:00:00,11.3,46.0,77.3,39.5,46.0,40.1,109.0
2022-01-02 20:00:00,10.6,46.7,78.1,40.9,46.9,41.5,147.0
2022-01-02 21:00:00,10.6,46.7,79.6,41.4,47.7,42.1,152.0
2022-01-02 22:00:00,10.6,44.5,80.3,40.1,45.4,40.9,128.0
2022-01-02 23:00:00,10.4,44.6,75.5,38.2,40.6,39.0,105.0
2022-01-03 00:00:00,8.9,45.2,70.1,36.8,33.8,33.1,0.0
2022-01-03 01:00:00,8.1,45.6,64.8,35.0,31.6,29.9,0.0
2022-01-03 02:00:00,7.8,45.7,59.9,33.4,28.6,26.9,0.0
2022-01-03 03:00:00,7.6,45.8,55.8,31.9,27.3,25.7,0.0
2022-01-03 04:00:00,7.7,45.8,52.1,30.6,26.8,25.2,0.0
2022-01-03 05:00:00,7.2,46.0,49.1,29.6,26.3,24.7,0.0
2022-01-03 06:00:00,6.2,46.4,54.5,34.3,40.6,33.8,118.0
2022-01-03 07:00:00,6.1,47.3,82.4,40.9,47.5,41.4,198.0
2022-01-03 08:00:00,6.9,46.8,81.9,40.6,47.1,41.2,150.0
2022-01-03 09:00:00,8.3,46.1,79.5,40.6,46.8,41.1,149.0
2022-01-03 10:00:00,9.5,45.5,75.6,39.2,44.8,39.9,125.0
2022-01-03 11:00:00,10.5,44.9,73.5,39.0,44.6,39.7,128.0
2022-01-03 12:00:00,11.6,44.3,70.3,38.6,43.9,39.2,121.0
2022-01-03 13:00:00,12.2,44.0,67.1,37.7,36.1,35.5,72.0
2022-01-03 14:00:00,12.6,43.7,35.4,37.1,34.9,32.1,0.0
2022-01-03 15:00:00,12.5,43.8,69.3,38.9,44.4,39.6,169.0
2022-01-03 16:00:00,11.9,45.6,69.4,38.2,43.8,38.9,117.0
2022-01-03 17:00:00,12.4,45.5,72.9,40.2,46.1,40.7,148.0
2022-01-03 18:00:00,12.1,45.6,72.1,40.1,45.9,40.6,134.0
2022-01-03 19:00:00,11.3,46.5,74.6,40.0,46.1,40.6,133.0
2022-01-03 20:00:00,11.3,46.5,75.6,40.8,46.9,41.3,143.0
2022-01-03 21:00:00,10.5,46.8,75.9,41.1,47.1,41.7,144.0
2022-01-03 22:00:00,9.0,47.4,76.0,41.2,42.0,41.3,129.0
2022-01-03 23:00:00,9.4,47.2,67.4,38.9,35.3,34.4,0.0
2022-01-04 00:00:00,7.4,48.0,63.0,36.6,31.5,29.4,0.0
2022-01-04 01:00:00,8.0,47.8,59.0,34.7,28.8,27.5,0.0
2022-01-04 02:00:00,6.9,48.2,55.1,32.9,27.9,26.5,0.0
2022-01-04 03:00:00,6.2,48.5,51.7,31.4,27.1,25.4,0.0
2022-01-04 04:00:00,5.4,48.8,48.7,30.1,26.3,24.7,0.0
2022-01-04 05:00:00,5.4,48.8,46.0,28.9,25.6,24.2,0.0
2022-01-04 06:00:00,5.6,48.7,65.1,27.5,36.4,25.9,47.0
2022-01-04 07:00:00,5.4,48.8,86.0,42.8,49.2,43.4,262.0
2022-01-04 08:00:00,5.7,48.7,85.2,41.6,48.6,42.2,157.0
2022-01-04 09:00:00,7.0,48.2,83.3,41.8,48.3,42.4,160.0
